Date,Open,High,Low,Close,Adj Close,Volume
2010-05-06,1958.000000,1976.250000,1730.250000,1972.750000,1972.750000,2711930
2010-05-13,1970.000000,1981.500000,1849.500000,1868.250000,1868.250000,1871524
2010-05-20,1867.750000,1875.000000,1754.250000,1791.500000,1791.500000,2270128
2010-05-27,1788.250000,1879.250000,1781.750000,1879.000000,1879.000000,1402229
2010-06-03,1877.000000,1904.500000,1770.000000,1782.250000,1782.250000,1762021
2010-06-10,1780.500000,1913.500000,1775.250000,1907.000000,1907.000000,869134
2010-06-17,1906.750000,1941.000000,1857.750000,1873.750000,1873.750000,1031175
2010-06-24,1870.000000,1875.250000,1733.000000,1738.000000,1738.000000,1743931
2010-07-01,1736.250000,1789.500000,1698.000000,1789.500000,1789.500000,1553924
2010-07-08,1788.500000,1866.250000,1774.500000,1851.250000,1851.250000,1370749
2010-07-15,1850.250000,1864.500000,1781.750000,1815.500000,1815.500000,1753257
2010-07-22,1815.500000,1900.750000,1812.500000,1869.750000,1869.750000,1602135
2010-07-29,1870.250000,1910.000000,1831.500000,1905.250000,1905.250000,1453564
2010-08-05,1906.250000,1918.000000,1837.000000,1837.750000,1837.750000,1402274
2010-08-12,1837.250000,1862.250000,1800.000000,1836.750000,1836.750000,1554660
2010-08-19,1838.750000,1850.500000,1756.750000,1789.750000,1789.750000,1502389
2010-08-26,1790.000000,1825.000000,1744.000000,1820.000000,1820.000000,1688292
2010-09-02,1820.500000,1888.000000,1813.000000,1877.500000,1877.500000,1217743
2010-09-09,1878.250000,1943.000000,1874.750000,1942.250000,1942.250000,869973
2010-09-16,1943.750000,2000.250000,1932.000000,1979.500000,1979.500000,1049585
2010-09-23,1979.500000,2032.000000,1962.500000,2009.000000,2009.000000,1692678
2010-09-30,2009.500000,2028.250000,1961.000000,2004.250000,2004.250000,1691642
2010-10-07,2004.250000,2065.250000,1982.000000,2056.000000,2056.000000,1429391
2010-10-14,2056.500000,2104.750000,2041.250000,2083.750000,2083.750000,1715557
2010-10-21,2085.000000,2125.500000,2066.750000,2123.750000,2123.750000,1321154
2010-10-28,2123.500000,2165.500000,2109.250000,2164.250000,2164.250000,1320002
2010-11-04,2164.500000,2198.000000,2160.000000,2174.500000,2174.500000,1466916
2010-11-11,2175.250000,2175.500000,2083.500000,2097.000000,2097.000000,1676150
2010-11-18,2097.500000,2165.500000,2095.750000,2158.000000,2158.000000,1403504
2010-11-25,2156.500000,2174.000000,2109.250000,2158.500000,2158.500000,994718
2010-12-02,2159.000000,2217.000000,2156.750000,2200.500000,2200.500000,1134275
2010-12-09,2199.500000,2231.750000,2193.750000,2202.250000,2202.250000,663568
2010-12-16,2204.000000,2238.250000,2197.750000,2236.000000,2236.000000,601589
2010-12-23,2236.750000,2239.000000,2207.250000,2228.500000,2228.500000,397712
2010-12-30,2228.500000,2271.750000,2207.500000,2269.750000,2269.750000,743754
2011-01-06,2270.750000,2306.750000,2252.000000,2304.500000,2304.500000,1076194
2011-01-13,2304.750000,2346.500000,2285.250000,2294.500000,2294.500000,830356
2011-01-20,2297.750000,2320.000000,2264.500000,2318.500000,2318.500000,1370632
2011-01-27,2318.000000,2334.500000,2248.500000,2319.750000,2319.750000,1512912
2011-02-03,2319.000000,2365.500000,2295.750000,2362.250000,2362.250000,1103720
2011-02-10,2357.000000,2403.000000,2338.250000,2392.000000,2392.000000,1044626
2011-02-17,2392.000000,2400.750000,2285.000000,2303.500000,2303.500000,1062489
2011-02-24,2302.750000,2371.750000,2280.250000,2323.250000,2323.250000,1597319
2011-03-03,2322.000000,2378.750000,2306.250000,2310.500000,2310.500000,1689662
2011-03-10,2312.250000,2315.500000,2188.500000,2211.000000,2211.000000,1062007
2011-03-17,2210.500000,2274.750000,2188.250000,2265.000000,2265.000000,972444
2011-03-24,2265.000000,2343.250000,2262.250000,2334.500000,2334.500000,1250501
2011-03-31,2334.250000,2358.000000,2316.750000,2325.500000,2325.500000,1047490
2011-04-07,2325.500000,2344.250000,2285.000000,2308.500000,2308.500000,1304051
2011-04-14,2309.000000,2363.750000,2250.250000,2355.000000,2355.000000,1418791
2011-04-21,2356.000000,2412.750000,2356.000000,2409.000000,2409.000000,891190
2011-04-28,2409.250000,2428.000000,2364.750000,2384.000000,2384.000000,1180701
2011-05-05,2385.000000,2415.250000,2363.500000,2393.500000,2393.500000,1610648
2011-05-12,2393.750000,2414.250000,2318.250000,2361.500000,2361.500000,1630713
2011-05-19,2362.000000,2373.250000,2281.000000,2309.500000,2309.500000,1210251
2011-05-26,2309.750000,2380.750000,2302.000000,2319.500000,2319.500000,913315
2011-06-02,2320.500000,2335.500000,2246.750000,2248.000000,2248.000000,1341160
2011-06-09,2250.750000,2267.500000,2204.250000,2209.000000,2209.000000,807624
2011-06-16,2211.500000,2250.750000,2174.000000,2229.500000,2229.500000,980433
2011-06-23,2229.000000,2300.500000,2191.500000,2294.000000,2294.000000,1480551
2011-06-30,2293.250000,2380.750000,2287.500000,2375.250000,2375.250000,942797
2011-07-07,2376.000000,2421.750000,2330.500000,2344.500000,2344.500000,1341113
2011-07-14,2345.750000,2413.500000,2314.500000,2381.750000,2381.750000,1390855
2011-07-21,2381.750000,2435.500000,2358.250000,2357.750000,2357.750000,1097226
2011-07-28,2360.000000,2398.750000,2253.000000,2302.500000,2302.500000,1648693
2011-08-04,2303.750000,2319.500000,1972.250000,2085.000000,2085.000000,3114457
2011-08-11,2082.750000,2214.000000,2057.500000,2175.250000,2175.250000,1776206
2011-08-18,2175.750000,2175.750000,2022.250000,2139.000000,2139.000000,1620391
2011-08-25,2138.750000,2268.500000,2080.750000,2240.750000,2240.750000,1376088
2011-09-01,2243.500000,2263.750000,2108.250000,2222.000000,2222.000000,1161026
2011-09-08,2223.000000,2278.250000,2122.000000,2252.000000,2252.000000,889968
2011-09-15,2252.000000,2332.500000,2244.250000,2245.500000,2245.500000,1119555
2011-09-22,2245.750000,2285.250000,2134.000000,2218.500000,2218.500000,2074755
2011-09-29,2217.250000,2259.750000,2035.750000,2167.500000,2167.500000,2108947
2011-10-06,2167.250000,2329.000000,2148.500000,2296.500000,2296.500000,1609409
2011-10-13,2299.750000,2388.500000,2289.000000,2318.000000,2318.000000,1591707
2011-10-20,2316.250000,2386.750000,2268.500000,2326.500000,2326.500000,1510555
2011-10-27,2329.750000,2408.750000,2282.750000,2314.500000,2314.500000,1555019
2011-11-03,2317.000000,2399.500000,2279.000000,2311.000000,2311.000000,1340076
2011-11-10,2312.250000,2374.250000,2286.500000,2313.750000,2313.750000,1268454
2011-11-17,2314.250000,2332.750000,2161.000000,2161.000000,2161.000000,1478403
2011-11-24,2164.500000,2296.500000,2135.750000,2295.000000,2295.000000,975437
2011-12-01,2293.250000,2344.750000,2284.000000,2321.500000,2321.500000,1165172
2011-12-08,2322.750000,2341.000000,2220.000000,2232.250000,2232.250000,803640
2011-12-15,2231.000000,2291.250000,2204.250000,2239.000000,2239.000000,746316
2011-12-22,2241.000000,2296.500000,2234.500000,2259.500000,2259.500000,523969
2011-12-29,2262.250000,2329.500000,2258.250000,2328.750000,2328.750000,475532
2012-01-05,2329.000000,2378.250000,2309.250000,2367.000000,2367.000000,796388
2012-01-12,2367.000000,2423.000000,2348.500000,2420.500000,2420.500000,723564
2012-01-19,2420.250000,2469.000000,2418.500000,2460.500000,2460.500000,864927
2012-01-26,2460.250000,2494.250000,2429.250000,2487.500000,2487.500000,1060639
2012-02-02,2488.500000,2547.500000,2479.500000,2544.750000,2544.750000,899255
2012-02-09,2545.000000,2600.500000,2535.250000,2557.500000,2557.500000,1031518
2012-02-16,2556.500000,2601.750000,2542.750000,2578.750000,2578.750000,1109920
2012-02-23,2579.000000,2645.250000,2569.250000,2623.000000,2623.000000,972799
2012-03-01,2623.750000,2650.000000,2575.000000,2608.750000,2608.750000,1204238
2012-03-08,2608.000000,2717.500000,2604.500000,2706.250000,2706.250000,943301
2012-03-15,2705.000000,2748.500000,2700.250000,2735.250000,2735.250000,784644
2012-03-22,2734.750000,2790.250000,2710.750000,2768.000000,2768.000000,1023399
2012-03-29,2765.250000,2791.500000,2724.750000,2736.500000,2736.500000,1157512
2012-04-05,2738.500000,2761.250000,2684.250000,2704.250000,2704.250000,1090468
2012-04-12,2706.250000,2742.750000,2654.250000,2694.500000,2694.500000,1544626
2012-04-19,2698.250000,2735.000000,2624.750000,2704.500000,2704.500000,1598218
2012-04-26,2704.500000,2753.000000,2695.000000,2727.500000,2727.500000,1138081
2012-05-03,2728.000000,2738.250000,2583.250000,2619.250000,2619.250000,1381898
2012-05-10,2619.250000,2640.250000,2556.250000,2557.500000,2557.500000,1523150
2012-05-17,2559.750000,2571.000000,2465.000000,2540.500000,2540.500000,1646563
2012-05-24,2540.750000,2570.000000,2510.250000,2530.750000,2530.750000,1077383
2012-05-31,2531.750000,2551.750000,2433.750000,2550.000000,2550.000000,1471644
2012-06-07,2551.000000,2604.000000,2510.250000,2528.000000,2528.000000,941226
2012-06-14,2529.750000,2628.250000,2515.000000,2617.250000,2617.250000,784047
2012-06-21,2618.250000,2620.500000,2521.000000,2557.750000,2557.750000,1181415
2012-06-28,2559.000000,2642.500000,2503.500000,2641.500000,2641.500000,889468
2012-07-05,2641.000000,2655.750000,2543.000000,2561.500000,2561.500000,992478
2012-07-12,2563.500000,2628.500000,2516.500000,2620.000000,2620.000000,1078597
2012-07-19,2623.000000,2658.000000,2516.750000,2543.500000,2543.500000,1296427
2012-07-26,2543.000000,2657.750000,2529.750000,2625.000000,2625.000000,1296923
2012-08-02,2625.250000,2723.000000,2600.000000,2706.750000,2706.750000,1128339
2012-08-09,2707.250000,2743.000000,2702.250000,2738.500000,2738.500000,810485
2012-08-16,2740.000000,2802.500000,2738.250000,2781.250000,2781.250000,951554
2012-08-23,2782.000000,2795.750000,2750.500000,2781.250000,2781.250000,962797
2012-08-30,2781.250000,2785.250000,2742.750000,2767.500000,2767.500000,832335
2012-09-06,2767.500000,2836.250000,2766.500000,2796.250000,2796.250000,1051603
2012-09-13,2796.000000,2872.000000,2785.250000,2859.000000,2859.000000,1002818
2012-09-20,2860.250000,2877.500000,2762.250000,2774.250000,2774.250000,715941
2012-09-27,2774.750000,2822.500000,2772.500000,2808.000000,2808.000000,1199569
2012-10-04,2809.000000,2840.750000,2717.250000,2722.750000,2722.750000,1132964
2012-10-11,2722.500000,2778.750000,2705.000000,2770.500000,2770.500000,1168185
2012-10-18,2771.000000,2774.000000,2646.250000,2650.500000,2650.500000,1534628
2012-10-25,2652.500000,2676.750000,2604.500000,2640.500000,2640.500000,930674
2012-11-01,2634.250000,2694.000000,2599.000000,2610.000000,2610.000000,1399706
2012-11-08,2612.750000,2623.250000,2526.500000,2529.500000,2529.500000,1661490
2012-11-15,2531.250000,2602.000000,2492.000000,2596.000000,2596.000000,1544486
2012-11-22,2598.250000,2665.500000,2596.250000,2660.500000,2660.500000,767767
2012-11-29,2663.500000,2698.500000,2623.000000,2637.500000,2637.500000,1274829
2012-12-06,2636.000000,2696.500000,2622.500000,2670.250000,2670.250000,1413599
2012-12-13,2670.250000,2716.000000,2614.000000,2694.250000,2694.250000,949523
2012-12-20,2689.000000,2704.000000,2622.000000,2628.500000,2628.500000,387130
2012-12-27,2631.750000,2742.750000,2580.000000,2738.750000,2738.750000,642203
2013-01-03,2739.000000,2747.000000,2698.500000,2722.000000,2722.000000,1091043
2013-01-10,2722.500000,2750.250000,2705.250000,2726.000000,2726.000000,962427
2013-01-17,2726.250000,2768.750000,2716.500000,2759.000000,2759.000000,759727
2013-01-24,2716.250000,2751.750000,2707.750000,2735.750000,2735.750000,1137485
2013-01-31,2734.000000,2764.000000,2709.000000,2737.250000,2737.250000,1210730
2013-02-07,2739.500000,2781.750000,2712.750000,2770.250000,2770.250000,1020073
2013-02-14,2766.750000,2786.500000,2725.000000,2737.500000,2737.500000,652216
2013-02-21,2736.000000,2764.500000,2689.000000,2740.500000,2740.500000,1406353
2013-02-28,2741.000000,2809.250000,2711.750000,2788.250000,2788.250000,1301391
2013-03-07,2790.500000,2827.750000,2787.750000,2799.000000,2799.000000,778288
2013-03-14,2800.250000,2813.250000,2748.250000,2785.250000,2785.250000,808602
2013-03-21,2788.250000,2811.500000,2761.250000,2801.000000,2801.000000,1033672
2013-03-28,2801.250000,2823.000000,2780.250000,2787.000000,2787.000000,691314
2013-04-04,2788.000000,2857.500000,2737.500000,2853.250000,2853.250000,1162351
2013-04-11,2852.000000,2858.500000,2758.250000,2774.500000,2774.500000,1220512
2013-04-18,2770.500000,2843.500000,2724.000000,2824.000000,2824.000000,1497425
2013-04-25,2821.750000,2887.000000,2814.000000,2863.500000,2863.500000,984460
2013-05-02,2868.000000,2965.000000,2867.250000,2961.750000,2961.750000,857935
2013-05-09,2961.000000,3007.500000,2950.000000,3001.000000,3001.000000,853436
2013-05-16,3004.250000,3053.500000,2983.750000,3001.000000,3001.000000,976372
2013-05-23,3006.250000,3036.750000,2961.250000,2995.500000,2995.500000,1119854
2013-05-30,2995.000000,3025.500000,2932.000000,2938.500000,2938.500000,1338011
